video_id,split,label,frame_dir,audio_path
chuyencudaqua_7351372469065796872,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\chuyencudaqua_7351372469065796872,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\chuyencudaqua_7351372469065796872.wav
chuyencudaqua_7352477462640512274,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\chuyencudaqua_7352477462640512274,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\chuyencudaqua_7352477462640512274.wav
chuyencudaqua_7361401464339565842,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\chuyencudaqua_7361401464339565842,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\chuyencudaqua_7361401464339565842.wav
chuyencudaqua_7362922737712499986,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\chuyencudaqua_7362922737712499986,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\chuyencudaqua_7362922737712499986.wav
chuyencudaqua_7365177947617053959,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\chuyencudaqua_7365177947617053959,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\chuyencudaqua_7365177947617053959.wav
cleanwithnessa_6990711448980770050,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cleanwithnessa_6990711448980770050,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cleanwithnessa_6990711448980770050.wav
cloverdoan_7326041886471261442,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cloverdoan_7326041886471261442,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cloverdoan_7326041886471261442.wav
cngng5269_7268209726024846598,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cngng5269_7268209726024846598,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cngng5269_7268209726024846598.wav
co.gai.pha.che_7300175344282193153,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\co.gai.pha.che_7300175344282193153,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\co.gai.pha.che_7300175344282193153.wav
cobebicannn_7295205410519223554,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cobebicannn_7295205410519223554,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cobebicannn_7295205410519223554.wav
cochuoithichdi_35_7239255846620777734,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7239255846620777734,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7239255846620777734.wav
cochuoithichdi_35_7253450568293682438,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7253450568293682438,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7253450568293682438.wav
cochuoithichdi_35_7259043418955894022,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7259043418955894022,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7259043418955894022.wav
cochuoithichdi_35_7269594890693086470,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7269594890693086470,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7269594890693086470.wav
cochuoithichdi_35_7281327376678571266,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7281327376678571266,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7281327376678571266.wav
cochuoithichdi_35_7283912944000175362,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7283912944000175362,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7283912944000175362.wav
cochuoithichdi_35_7285743507019468033,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cochuoithichdi_35_7285743507019468033,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cochuoithichdi_35_7285743507019468033.wav
colortour68_7261424191264558354,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7261424191264558354,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7261424191264558354.wav
colortour68_7270506623372938502,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7270506623372938502,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7270506623372938502.wav
colortour68_7274814942719610113,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7274814942719610113,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7274814942719610113.wav
colortour68_7277931967365123329,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7277931967365123329,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7277931967365123329.wav
colortour68_7278668412522630401,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7278668412522630401,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7278668412522630401.wav
colortour68_7281862119019056386,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7281862119019056386,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7281862119019056386.wav
colortour68_7285343252998294786,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7285343252998294786,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7285343252998294786.wav
colortour68_7285733015286828290,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7285733015286828290,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7285733015286828290.wav
colortour68_7286852426886335745,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7286852426886335745,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7286852426886335745.wav
colortour68_7291668162582433026,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7291668162582433026,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7291668162582433026.wav
colortour68_7308654973359901954,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7308654973359901954,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7308654973359901954.wav
colortour68_7355286493226683665,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7355286493226683665,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7355286493226683665.wav
colortour68_7355734477835865361,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7355734477835865361,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7355734477835865361.wav
colortour68_7357585364741098769,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7357585364741098769,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7357585364741098769.wav
colortour68_7359011077553753345,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7359011077553753345,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7359011077553753345.wav
colortour68_7359753485769919745,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7359753485769919745,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7359753485769919745.wav
colortour68_7360854095139327248,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7360854095139327248,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7360854095139327248.wav
colortour68_7361599828817759489,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7361599828817759489,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7361599828817759489.wav
colortour68_7361787930509167889,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\colortour68_7361787930509167889,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\colortour68_7361787930509167889.wav
color_tour_7241609647193361669,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\color_tour_7241609647193361669,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\color_tour_7241609647193361669.wav
color_tour_7246798062008421638,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\color_tour_7246798062008421638,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\color_tour_7246798062008421638.wav
color_tour_7264617667825306882,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\color_tour_7264617667825306882,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\color_tour_7264617667825306882.wav
connhcruz_6990513920259804442,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\connhcruz_6990513920259804442,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\connhcruz_6990513920259804442.wav
connhcruz_7248924081041575174,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\connhcruz_7248924081041575174,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\connhcruz_7248924081041575174.wav
cookiesbyquiaus_7023861422429900033,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cookiesbyquiaus_7023861422429900033,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cookiesbyquiaus_7023861422429900033.wav
cookwithme_369_7252199043705638171,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cookwithme_369_7252199043705638171,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cookwithme_369_7252199043705638171.wav
countdowntilchristmas8_6982979735613705478,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\countdowntilchristmas8_6982979735613705478,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\countdowntilchristmas8_6982979735613705478.wav
cozy..place_7271895427820162336,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cozy..place_7271895427820162336,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cozy..place_7271895427820162336.wav
cozy..place_7290196590306823456,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cozy..place_7290196590306823456,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cozy..place_7290196590306823456.wav
cozy..place_7339556948536282400,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cozy..place_7339556948536282400,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cozy..place_7339556948536282400.wav
cozy..place_7351298577114615072,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cozy..place_7351298577114615072,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cozy..place_7351298577114615072.wav
cuoibebung88_7245217136136768774,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cuoibebung88_7245217136136768774,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cuoibebung88_7245217136136768774.wav
curiousmind0808_7270093288433077509,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\curiousmind0808_7270093288433077509,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\curiousmind0808_7270093288433077509.wav
cutebaby2855_7283710518970354949,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cutebaby2855_7283710518970354949,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cutebaby2855_7283710518970354949.wav
cutediyvrolija_7224891844210052398,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cutediyvrolija_7224891844210052398,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cutediyvrolija_7224891844210052398.wav
cutekitten37_7355769134980009262,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cutekitten37_7355769134980009262,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cutekitten37_7355769134980009262.wav
cu_porter_7158695978697002266,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\cu_porter_7158695978697002266,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\cu_porter_7158695978697002266.wav
dailywithboo_7307973677025398018,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dailywithboo_7307973677025398018,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dailywithboo_7307973677025398018.wav
danahassonn_7176739147418291499,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\danahassonn_7176739147418291499,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\danahassonn_7176739147418291499.wav
dangtienne_7327877106879286536,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dangtienne_7327877106879286536,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dangtienne_7327877106879286536.wav
datdo_garden_7206486785004686618,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\datdo_garden_7206486785004686618,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\datdo_garden_7206486785004686618.wav
dautocartoon_7248206158073204010,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dautocartoon_7248206158073204010,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dautocartoon_7248206158073204010.wav
dautocartoon_7253681236332383530,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dautocartoon_7253681236332383530,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dautocartoon_7253681236332383530.wav
dautocartoon_7276674902760115502,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dautocartoon_7276674902760115502,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dautocartoon_7276674902760115502.wav
dautocartoon_7316098140749188395,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dautocartoon_7316098140749188395,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dautocartoon_7316098140749188395.wav
dautocartoon_7356177166620462382,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\dautocartoon_7356177166620462382,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\dautocartoon_7356177166620462382.wav
davidthoc2018_7203655474242260251,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\davidthoc2018_7203655474242260251,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\davidthoc2018_7203655474242260251.wav
daylanhacuaca_7234140613086596360,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\daylanhacuaca_7234140613086596360,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\daylanhacuaca_7234140613086596360.wav
deyanirabueno_7383031973507370246,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\deyanirabueno_7383031973507370246,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\deyanirabueno_7383031973507370246.wav
diacaurua_7279840220042792194,train,Safe,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_frames_16\train\Safe\diacaurua_7279840220042792194,D:\ARYAN 3RD YEAR\SEM 6\MAJOR PROJECT\Multimodal_Content_Moderation\preprocessing\..\datasets\TikHarm_audio\train\Safe\diacaurua_7279840220042792194.wav
